Business_Name,Category,City,Locality,Address,Latitude,Longitude,Website,Phone,Rating,Opening_Hours,Parking,Delivery,Status,Has_Website,Opportunity_Flag,Rating_Band
Bokaro ATM 1401,ATM,Bokaro,Bus Stand,"Bus Stand, Bokaro, Jharkhand",22.372094,84.317312,https://www.bokaroatm1401.com,+91-9557577530,4.7,7AM-9PM,Limited,No,Open,Yes,Has Website,Excellent (4.5-5.0)
Koderma Furniture 1402,Furniture,Koderma,Market Area,"Market Area, Koderma, Jharkhand",23.298029,85.953724,https://www.kodermafurniture1402.com,+91-9395939966,4.8,8AM-10PM,No,Yes,Open,Yes,Has Website,Excellent (4.5-5.0)
Ranchi Supermarket 1403,Supermarket,Ranchi,Upper Bazar,"Upper Bazar, Ranchi, Jharkhand",22.653263,85.14361,https://www.ranchisupermarket1403.com,+91-9335012974,5.0,8AM-10PM,Yes,No,Open,Yes,Has Website,Excellent (4.5-5.0)
Simdega Mobile Store 1404,Mobile Store,Simdega,Bus Stand,"Bus Stand, Simdega, Jharkhand",24.019724,84.287248,https://www.simdegamobilestore1404.com,+91-9806837607,4.3,7AM-9PM,Yes,Yes,Open,Yes,Has Website,Very Good (4.0-4.4)
Chaibasa Furniture 1405,Furniture,Chaibasa,Upper Bazar,"Upper Bazar, Chaibasa, Jharkhand",22.682883,87.030716,https://www.chaibasafurniture1405.com,+91-9696955609,4.8,8AM-10PM,Limited,No,Open,Yes,Has Website,Excellent (4.5-5.0)
Deoghar Restaurant 1406,Restaurant,Deoghar,Main Road,"Main Road, Deoghar, Jharkhand",22.93213,85.958551,https://www.deogharrestaurant1406.com,+91-9694715951,4.1,9AM-8PM,Yes,Yes,Open,Yes,Has Website,Very Good (4.0-4.4)
Pakur Furniture 1407,Furniture,Pakur,Bus Stand,"Bus Stand, Pakur, Jharkhand",24.038081,84.287766,https://www.pakurfurniture1407.com,+91-9314175750,4.4,24 Hours,Yes,No,Open,Yes,Has Website,Very Good (4.0-4.4)
Ramgarh School 1408,School,Ramgarh,Market Area,"Market Area, Ramgarh, Jharkhand",22.924145,86.631186,https://www.ramgarhschool1408.com,+91-9483197683,4.2,24 Hours,No,Yes,Open,Yes,Has Website,Very Good (4.0-4.4)
Ranchi Clinic 1409,Clinic,Ranchi,Kokar,"Kokar, Ranchi, Jharkhand",22.178805,85.460636,https://www.ranchiclinic1409.com,+91-9247098055,3.8,9AM-8PM,No,Yes,Open,Yes,Has Website,Good (3.5-3.9)
Gumla Office 1410,Office,Gumla,Sakchi,"Sakchi, Gumla, Jharkhand",24.105293,84.082929,https://www.gumlaoffice1410.com,+91-9330353853,3.8,24 Hours,Yes,No,Open,Yes,Has Website,Good (3.5-3.9)
Koderma Jewelry 1411,Jewelry,Koderma,Harmu,"Harmu, Koderma, Jharkhand",24.619405,86.772411,https://www.kodermajewelry1411.com,+91-9200376561,4.0,7AM-9PM,Yes,No,Open,Yes,Has Website,Very Good (4.0-4.4)
Koderma Clinic 1412,Clinic,Koderma,Upper Bazar,"Upper Bazar, Koderma, Jharkhand",22.67363,85.10405,https://www.kodermaclinic1412.com,+91-9397513996,4.3,7AM-9PM,No,Yes,Open,Yes,Has Website,Very Good (4.0-4.4)
Bokaro Hardware 1413,Hardware,Bokaro,Station Road,"Station Road, Bokaro, Jharkhand",23.461101,84.117317,https://www.bokarohardware1413.com,+91-9718126104,3.9,24 Hours,No,No,Open,Yes,Has Website,Good (3.5-3.9)
Ranchi Bakery 1414,Bakery,Ranchi,Kokar,"Kokar, Ranchi, Jharkhand",22.242534,85.708826,https://www.ranchibakery1414.com,+91-9122936624,4.5,8AM-10PM,Yes,Yes,Open,Yes,Has Website,Excellent (4.5-5.0)
Ramgarh Bakery 1415,Bakery,Ramgarh,Lower Bazar,"Lower Bazar, Ramgarh, Jharkhand",22.577213,83.730513,https://www.ramgarhbakery1415.com,+91-9594839420,3.6,8AM-10PM,Yes,Yes,Open,Yes,Has Website,Good (3.5-3.9)
Khunti Electronics 1416,Electronics,Khunti,Kanke,"Kanke, Khunti, Jharkhand",24.219768,86.24437,https://www.khuntielectronics1416.com,+91-9996302119,4.5,7AM-9PM,Yes,No,Open,Yes,Has Website,Excellent (4.5-5.0)
Hazaribagh Restaurant 1417,Restaurant,Hazaribagh,MG Road,"MG Road, Hazaribagh, Jharkhand",22.055389,83.900383,https://www.hazaribaghrestaurant1417.com,+91-9551354522,3.7,8AM-10PM,Yes,Yes,Open,Yes,Has Website,Good (3.5-3.9)
Pakur Grocery Store 1418,Grocery Store,Pakur,Market Area,"Market Area, Pakur, Jharkhand",24.049063,83.864757,https://www.pakurgrocerystore1418.com,+91-9866326329,4.3,24 Hours,No,Yes,Open,Yes,Has Website,Very Good (4.0-4.4)
Lohardaga Clinic 1419,Clinic,Lohardaga,Market Area,"Market Area, Lohardaga, Jharkhand",24.810854,84.899545,https://www.lohardagaclinic1419.com,+91-9756001230,4.8,24 Hours,No,Yes,Open,Yes,Has Website,Excellent (4.5-5.0)
Ramgarh Restaurant 1420,Restaurant,Ramgarh,Bistupur,"Bistupur, Ramgarh, Jharkhand",22.836603,86.290232,https://www.ramgarhrestaurant1420.com,+91-9599148625,4.9,8AM-10PM,Yes,Yes,Open,Yes,Has Website,Excellent (4.5-5.0)
Bokaro Clinic 1421,Clinic,Bokaro,Adityapur,"Adityapur, Bokaro, Jharkhand",23.387965,86.837332,https://www.bokaroclinic1421.com,+91-9723481438,4.6,7AM-9PM,Limited,Yes,Open,Yes,Has Website,Excellent (4.5-5.0)
Deoghar Clothing 1422,Clothing,Deoghar,Market Area,"Market Area, Deoghar, Jharkhand",24.674004,85.233664,https://www.deogharclothing1422.com,+91-9751655410,4.3,7AM-9PM,No,Yes,Open,Yes,Has Website,Very Good (4.0-4.4)
Medininagar Jewelry 1423,Jewelry,Medininagar,Adityapur,"Adityapur, Medininagar, Jharkhand",22.35854,83.91324,https://www.medininagarjewelry1423.com,+91-9559261608,4.2,8AM-10PM,Yes,Yes,Open,Yes,Has Website,Very Good (4.0-4.4)
Chatra Supermarket 1424,Supermarket,Chatra,Sakchi,"Sakchi, Chatra, Jharkhand",22.164306,86.083679,https://www.chatrasupermarket1424.com,+91-9687042874,3.6,9AM-8PM,Yes,No,Open,Yes,Has Website,Good (3.5-3.9)
Jamshedpur Restaurant 1425,Restaurant,Jamshedpur,Upper Bazar,"Upper Bazar, Jamshedpur, Jharkhand",21.984589,83.309287,https://www.jamshedpurrestaurant1425.com,+91-9813911758,4.5,7AM-9PM,Yes,No,Open,Yes,Has Website,Excellent (4.5-5.0)
Lohardaga College 1426,College,Lohardaga,Station Road,"Station Road, Lohardaga, Jharkhand",22.197898,83.961688,https://www.lohardagacollege1426.com,+91-9964762970,3.6,24 Hours,Yes,Yes,Open,Yes,Has Website,Good (3.5-3.9)
Khunti Supermarket 1427,Supermarket,Khunti,MG Road,"MG Road, Khunti, Jharkhand",23.087135,83.66063,https://www.khuntisupermarket1427.com,+91-9641187452,4.5,24 Hours,Yes,Yes,Open,Yes,Has Website,Excellent (4.5-5.0)
Chatra Supermarket 1428,Supermarket,Chatra,Kanke,"Kanke, Chatra, Jharkhand",23.679155,85.107113,https://www.chatrasupermarket1428.com,+91-9627356678,4.3,8AM-10PM,Yes,No,Open,Yes,Has Website,Very Good (4.0-4.4)
Jamshedpur School 1429,School,Jamshedpur,MG Road,"MG Road, Jamshedpur, Jharkhand",23.088336,83.361533,https://www.jamshedpurschool1429.com,+91-9566744749,4.2,7AM-9PM,Yes,No,Open,Yes,Has Website,Very Good (4.0-4.4)
Khunti Bank 1430,Bank,Khunti,Kanke,"Kanke, Khunti, Jharkhand",22.974467,84.645867,https://www.khuntibank1430.com,+91-9653933427,3.9,9AM-8PM,Limited,Yes,Open,Yes,Has Website,Good (3.5-3.9)
Deoghar ATM 1431,ATM,Deoghar,Upper Bazar,"Upper Bazar, Deoghar, Jharkhand",22.758228,84.111379,https://www.deogharatm1431.com,+91-9445358772,4.1,24 Hours,Yes,No,Open,Yes,Has Website,Very Good (4.0-4.4)
Gumla Cafe 1432,Cafe,Gumla,Kokar,"Kokar, Gumla, Jharkhand",22.068128,85.079077,https://www.gumlacafe1432.com,+91-9536725061,3.8,9AM-8PM,Limited,No,Open,Yes,Has Website,Good (3.5-3.9)
Koderma School 1433,School,Koderma,Lower Bazar,"Lower Bazar, Koderma, Jharkhand",24.723927,83.939066,https://www.kodermaschool1433.com,+91-9169271942,3.6,7AM-9PM,No,No,Open,Yes,Has Website,Good (3.5-3.9)
Gumla Grocery Store 1434,Grocery Store,Gumla,Adityapur,"Adityapur, Gumla, Jharkhand",24.165519,84.246431,https://www.gumlagrocerystore1434.com,+91-9887358775,3.9,9AM-8PM,No,Yes,Open,Yes,Has Website,Good (3.5-3.9)
Godda Electronics 1435,Electronics,Godda,Kokar,"Kokar, Godda, Jharkhand",24.241558,85.313285,https://www.goddaelectronics1435.com,+91-9168897639,4.1,7AM-9PM,Yes,No,Open,Yes,Has Website,Very Good (4.0-4.4)
Dumka Office 1436,Office,Dumka,Kokar,"Kokar, Dumka, Jharkhand",22.462613,85.485682,https://www.dumkaoffice1436.com,+91-9818864973,4.5,24 Hours,Yes,Yes,Open,Yes,Has Website,Excellent (4.5-5.0)
Deoghar ATM 1437,ATM,Deoghar,MG Road,"MG Road, Deoghar, Jharkhand",24.116748,86.580158,https://www.deogharatm1437.com,+91-9562663590,3.8,7AM-9PM,No,Yes,Open,Yes,Has Website,Good (3.5-3.9)
Koderma Furniture 1438,Furniture,Koderma,Bistupur,"Bistupur, Koderma, Jharkhand",22.420016,86.984567,https://www.kodermafurniture1438.com,+91-9501219692,4.6,9AM-8PM,Yes,No,Open,Yes,Has Website,Excellent (4.5-5.0)
Hazaribagh Clinic 1439,Clinic,Hazaribagh,Bus Stand,"Bus Stand, Hazaribagh, Jharkhand",22.525016,86.661872,https://www.hazaribaghclinic1439.com,+91-9883022242,3.5,9AM-8PM,No,No,Open,Yes,Has Website,Good (3.5-3.9)
Simdega Furniture 1440,Furniture,Simdega,Harmu,"Harmu, Simdega, Jharkhand",24.829915,85.32142,https://www.simdegafurniture1440.com,+91-9124150584,4.7,24 Hours,Yes,Yes,Open,Yes,Has Website,Excellent (4.5-5.0)
Deoghar Hardware 1441,Hardware,Deoghar,Sakchi,"Sakchi, Deoghar, Jharkhand",23.780286,85.988762,https://www.deogharhardware1441.com,+91-9823356014,4.5,7AM-9PM,No,Yes,Open,Yes,Has Website,Excellent (4.5-5.0)
Ramgarh Electronics 1442,Electronics,Ramgarh,Upper Bazar,"Upper Bazar, Ramgarh, Jharkhand",24.421813,83.977316,https://www.ramgarhelectronics1442.com,+91-9665016401,3.9,7AM-9PM,No,Yes,Open,Yes,Has Website,Good (3.5-3.9)
Dhanbad Grocery Store 1443,Grocery Store,Dhanbad,Station Road,"Station Road, Dhanbad, Jharkhand",24.083917,85.018976,https://www.dhanbadgrocerystore1443.com,+91-9600846894,4.6,7AM-9PM,Limited,Yes,Open,Yes,Has Website,Excellent (4.5-5.0)
Dhanbad Hospital 1444,Hospital,Dhanbad,Kanke,"Kanke, Dhanbad, Jharkhand",23.986349,85.170324,https://www.dhanbadhospital1444.com,+91-9244640503,4.1,7AM-9PM,No,Yes,Open,Yes,Has Website,Very Good (4.0-4.4)
Dhanbad Hotel 1445,Hotel,Dhanbad,Upper Bazar,"Upper Bazar, Dhanbad, Jharkhand",23.785626,85.219546,https://www.dhanbadhotel1445.com,+91-9914324029,4.9,9AM-8PM,Limited,No,Open,Yes,Has Website,Excellent (4.5-5.0)
Ranchi Gym 1446,Gym,Ranchi,Main Road,"Main Road, Ranchi, Jharkhand",24.684533,84.034814,https://www.ranchigym1446.com,+91-9128528526,5.0,7AM-9PM,No,No,Open,Yes,Has Website,Excellent (4.5-5.0)
Deoghar Clinic 1447,Clinic,Deoghar,Lower Bazar,"Lower Bazar, Deoghar, Jharkhand",23.74159,86.897306,https://www.deogharclinic1447.com,+91-9362407290,4.5,9AM-8PM,No,No,Open,Yes,Has Website,Excellent (4.5-5.0)
Pakur Grocery Store 1448,Grocery Store,Pakur,Main Road,"Main Road, Pakur, Jharkhand",24.596844,85.920483,https://www.pakurgrocerystore1448.com,+91-9520650611,4.1,8AM-10PM,Yes,Yes,Open,Yes,Has Website,Very Good (4.0-4.4)
Dhanbad School 1449,School,Dhanbad,Upper Bazar,"Upper Bazar, Dhanbad, Jharkhand",22.319521,85.303846,https://www.dhanbadschool1449.com,+91-9928786321,4.4,24 Hours,Yes,Yes,Open,Yes,Has Website,Very Good (4.0-4.4)
Latehar Gym 1450,Gym,Latehar,MG Road,"MG Road, Latehar, Jharkhand",24.464196,85.546228,https://www.latehargym1450.com,+91-9912308435,5.0,8AM-10PM,Yes,Yes,Open,Yes,Has Website,Excellent (4.5-5.0)
Sahibganj Clothing 1451,Clothing,Sahibganj,Bus Stand,"Bus Stand, Sahibganj, Jharkhand",22.955574,84.873076,https://www.sahibganjclothing1451.com,+91-9199025561,3.9,24 Hours,Yes,No,Open,Yes,Has Website,Good (3.5-3.9)
Khunti Cafe 1452,Cafe,Khunti,Kanke,"Kanke, Khunti, Jharkhand",22.013763,86.368129,https://www.khunticafe1452.com,+91-9355173296,4.2,9AM-8PM,Limited,Yes,Open,Yes,Has Website,Very Good (4.0-4.4)
Bokaro Grocery Store 1453,Grocery Store,Bokaro,Kokar,"Kokar, Bokaro, Jharkhand",22.336359,86.321227,https://www.bokarogrocerystore1453.com,+91-9119293882,4.9,8AM-10PM,No,No,Open,Yes,Has Website,Excellent (4.5-5.0)
Dhanbad School 1454,School,Dhanbad,Lower Bazar,"Lower Bazar, Dhanbad, Jharkhand",24.563706,83.309078,https://www.dhanbadschool1454.com,+91-9265347454,4.5,8AM-10PM,Yes,Yes,Open,Yes,Has Website,Excellent (4.5-5.0)
Medininagar Jewelry 1455,Jewelry,Medininagar,MG Road,"MG Road, Medininagar, Jharkhand",22.106156,84.919174,https://www.medininagarjewelry1455.com,+91-9690870883,3.8,9AM-8PM,Limited,No,Open,Yes,Has Website,Good (3.5-3.9)
Koderma Clinic 1456,Clinic,Koderma,Civil Lines,"Civil Lines, Koderma, Jharkhand",23.813536,87.13568,https://www.kodermaclinic1456.com,+91-9992699868,3.9,7AM-9PM,Yes,No,Open,Yes,Has Website,Good (3.5-3.9)
Simdega Restaurant 1457,Restaurant,Simdega,Sakchi,"Sakchi, Simdega, Jharkhand",24.29073,84.570437,https://www.simdegarestaurant1457.com,+91-9354933874,4.2,8AM-10PM,No,Yes,Open,Yes,Has Website,Very Good (4.0-4.4)
Koderma Clothing 1458,Clothing,Koderma,MG Road,"MG Road, Koderma, Jharkhand",23.793526,83.696549,https://www.kodermaclothing1458.com,+91-9210031414,4.5,7AM-9PM,Limited,Yes,Open,Yes,Has Website,Excellent (4.5-5.0)
Lohardaga Mobile Store 1459,Mobile Store,Lohardaga,Harmu,"Harmu, Lohardaga, Jharkhand",24.072642,86.413146,https://www.lohardagamobilestore1459.com,+91-9406837202,4.4,9AM-8PM,No,Yes,Open,Yes,Has Website,Very Good (4.0-4.4)
Lohardaga School 1460,School,Lohardaga,Harmu,"Harmu, Lohardaga, Jharkhand",24.777773,84.882952,https://www.lohardagaschool1460.com,+91-9770534487,4.4,24 Hours,Limited,No,Open,Yes,Has Website,Very Good (4.0-4.4)
Dumka Gym 1461,Gym,Dumka,Civil Lines,"Civil Lines, Dumka, Jharkhand",23.555794,84.664722,https://www.dumkagym1461.com,+91-9512422984,4.5,8AM-10PM,No,Yes,Open,Yes,Has Website,Excellent (4.5-5.0)
Simdega Restaurant 1462,Restaurant,Simdega,Bus Stand,"Bus Stand, Simdega, Jharkhand",23.658445,86.369194,https://www.simdegarestaurant1462.com,+91-9308790156,4.9,8AM-10PM,Yes,No,Open,Yes,Has Website,Excellent (4.5-5.0)
Godda ATM 1463,ATM,Godda,Harmu,"Harmu, Godda, Jharkhand",23.629546,86.950116,https://www.goddaatm1463.com,+91-9537892427,4.4,9AM-8PM,Yes,No,Open,Yes,Has Website,Very Good (4.0-4.4)
Sahibganj Grocery Store 1464,Grocery Store,Sahibganj,Upper Bazar,"Upper Bazar, Sahibganj, Jharkhand",23.203111,86.76643,https://www.sahibganjgrocerystore1464.com,+91-9789273480,4.2,24 Hours,Limited,Yes,Open,Yes,Has Website,Very Good (4.0-4.4)
Giridih School 1465,School,Giridih,MG Road,"MG Road, Giridih, Jharkhand",23.96044,85.6096,https://www.giridihschool1465.com,+91-9488481638,4.5,7AM-9PM,No,Yes,Open,Yes,Has Website,Excellent (4.5-5.0)
Bokaro ATM 1466,ATM,Bokaro,Civil Lines,"Civil Lines, Bokaro, Jharkhand",24.656746,85.465071,https://www.bokaroatm1466.com,+91-9566163091,4.0,9AM-8PM,Limited,No,Open,Yes,Has Website,Very Good (4.0-4.4)
Deoghar Office 1467,Office,Deoghar,Bistupur,"Bistupur, Deoghar, Jharkhand",23.932756,83.57399,https://www.deogharoffice1467.com,+91-9691217225,4.1,9AM-8PM,Limited,Yes,Open,Yes,Has Website,Very Good (4.0-4.4)
Gumla Restaurant 1468,Restaurant,Gumla,Sakchi,"Sakchi, Gumla, Jharkhand",24.376226,83.593011,https://www.gumlarestaurant1468.com,+91-9991865187,4.5,24 Hours,Limited,No,Open,Yes,Has Website,Excellent (4.5-5.0)
Ramgarh Jewelry 1469,Jewelry,Ramgarh,Upper Bazar,"Upper Bazar, Ramgarh, Jharkhand",22.751141,85.365872,https://www.ramgarhjewelry1469.com,+91-9358343141,4.4,24 Hours,Limited,Yes,Open,Yes,Has Website,Very Good (4.0-4.4)
Latehar Bakery 1470,Bakery,Latehar,Upper Bazar,"Upper Bazar, Latehar, Jharkhand",22.621204,83.226053,https://www.lateharbakery1470.com,+91-9651794425,4.2,7AM-9PM,Yes,Yes,Open,Yes,Has Website,Very Good (4.0-4.4)
Ramgarh Gym 1471,Gym,Ramgarh,Station Road,"Station Road, Ramgarh, Jharkhand",22.193642,83.973332,https://www.ramgarhgym1471.com,+91-9757011739,4.0,7AM-9PM,Yes,No,Open,Yes,Has Website,Very Good (4.0-4.4)
Chatra Cafe 1472,Cafe,Chatra,Kanke,"Kanke, Chatra, Jharkhand",22.787741,84.372138,https://www.chatracafe1472.com,+91-9751260586,3.6,7AM-9PM,No,No,Open,Yes,Has Website,Good (3.5-3.9)
Simdega College 1473,College,Simdega,Market Area,"Market Area, Simdega, Jharkhand",24.565522,86.997695,https://www.simdegacollege1473.com,+91-9789420865,4.1,24 Hours,Yes,No,Open,Yes,Has Website,Very Good (4.0-4.4)
Latehar Restaurant 1474,Restaurant,Latehar,Sakchi,"Sakchi, Latehar, Jharkhand",23.278085,84.326004,https://www.lateharrestaurant1474.com,+91-9274281489,3.6,9AM-8PM,No,Yes,Open,Yes,Has Website,Good (3.5-3.9)
Khunti Supermarket 1475,Supermarket,Khunti,Main Road,"Main Road, Khunti, Jharkhand",23.616393,83.568278,https://www.khuntisupermarket1475.com,+91-9628382021,4.6,9AM-8PM,Yes,Yes,Open,Yes,Has Website,Excellent (4.5-5.0)
Dhanbad School 1476,School,Dhanbad,Upper Bazar,"Upper Bazar, Dhanbad, Jharkhand",24.28322,83.29094,https://www.dhanbadschool1476.com,+91-9662620786,4.5,8AM-10PM,Yes,Yes,Open,Yes,Has Website,Excellent (4.5-5.0)
Dhanbad Clothing 1477,Clothing,Dhanbad,Civil Lines,"Civil Lines, Dhanbad, Jharkhand",24.81258,84.456801,https://www.dhanbadclothing1477.com,+91-9867638331,4.9,9AM-8PM,Yes,No,Open,Yes,Has Website,Excellent (4.5-5.0)
Sahibganj Hotel 1478,Hotel,Sahibganj,Main Road,"Main Road, Sahibganj, Jharkhand",22.564751,87.184443,https://www.sahibganjhotel1478.com,+91-9276386655,4.5,8AM-10PM,Yes,No,Open,Yes,Has Website,Excellent (4.5-5.0)
Pakur Clothing 1479,Clothing,Pakur,Market Area,"Market Area, Pakur, Jharkhand",24.425502,87.118177,https://www.pakurclothing1479.com,+91-9441187845,3.7,24 Hours,No,Yes,Open,Yes,Has Website,Good (3.5-3.9)
Sahibganj Electronics 1480,Electronics,Sahibganj,Station Road,"Station Road, Sahibganj, Jharkhand",24.624202,85.380755,https://www.sahibganjelectronics1480.com,+91-9429744237,3.9,24 Hours,Yes,Yes,Open,Yes,Has Website,Good (3.5-3.9)
Simdega Furniture 1481,Furniture,Simdega,Main Road,"Main Road, Simdega, Jharkhand",24.869236,83.578065,https://www.simdegafurniture1481.com,+91-9395699678,3.9,9AM-8PM,Yes,No,Open,Yes,Has Website,Good (3.5-3.9)
Latehar Bank 1482,Bank,Latehar,Adityapur,"Adityapur, Latehar, Jharkhand",22.274848,83.767093,https://www.lateharbank1482.com,+91-9597362668,4.6,8AM-10PM,Yes,Yes,Open,Yes,Has Website,Excellent (4.5-5.0)
Koderma Bakery 1483,Bakery,Koderma,Station Road,"Station Road, Koderma, Jharkhand",24.584544,86.777065,https://www.kodermabakery1483.com,+91-9732426496,4.3,8AM-10PM,No,No,Open,Yes,Has Website,Very Good (4.0-4.4)
Gumla Hospital 1484,Hospital,Gumla,MG Road,"MG Road, Gumla, Jharkhand",24.153644,85.165223,https://www.gumlahospital1484.com,+91-9885150650,4.5,9AM-8PM,Yes,Yes,Open,Yes,Has Website,Excellent (4.5-5.0)
Hazaribagh Gym 1485,Gym,Hazaribagh,Adityapur,"Adityapur, Hazaribagh, Jharkhand",23.994595,84.473767,https://www.hazaribaghgym1485.com,+91-9131307046,4.0,7AM-9PM,No,No,Open,Yes,Has Website,Very Good (4.0-4.4)
Bokaro Office 1486,Office,Bokaro,Sakchi,"Sakchi, Bokaro, Jharkhand",23.384964,83.444356,https://www.bokarooffice1486.com,+91-9633074594,3.9,8AM-10PM,Yes,No,Open,Yes,Has Website,Good (3.5-3.9)
Gumla Bank 1487,Bank,Gumla,Civil Lines,"Civil Lines, Gumla, Jharkhand",22.203058,86.562723,https://www.gumlabank1487.com,+91-9293755612,3.8,8AM-10PM,Yes,No,Open,Yes,Has Website,Good (3.5-3.9)
Khunti Office 1488,Office,Khunti,Main Road,"Main Road, Khunti, Jharkhand",24.28186,85.356298,https://www.khuntioffice1488.com,+91-9580265736,4.9,9AM-8PM,Limited,Yes,Open,Yes,Has Website,Excellent (4.5-5.0)
Simdega Hotel 1489,Hotel,Simdega,Kanke,"Kanke, Simdega, Jharkhand",24.260271,83.896859,https://www.simdegahotel1489.com,+91-9712696696,3.7,9AM-8PM,Limited,Yes,Open,Yes,Has Website,Good (3.5-3.9)
Gumla Hospital 1490,Hospital,Gumla,Upper Bazar,"Upper Bazar, Gumla, Jharkhand",23.995586,84.140877,https://www.gumlahospital1490.com,+91-9769410380,4.4,7AM-9PM,Yes,Yes,Open,Yes,Has Website,Very Good (4.0-4.4)
Jamshedpur Hardware 1491,Hardware,Jamshedpur,Harmu,"Harmu, Jamshedpur, Jharkhand",24.02538,84.119196,https://www.jamshedpurhardware1491.com,+91-9682271212,4.1,24 Hours,Limited,No,Open,Yes,Has Website,Very Good (4.0-4.4)
Dumka Supermarket 1492,Supermarket,Dumka,Harmu,"Harmu, Dumka, Jharkhand",22.963163,86.141699,https://www.dumkasupermarket1492.com,+91-9649976609,4.3,7AM-9PM,No,No,Open,Yes,Has Website,Very Good (4.0-4.4)
Gumla College 1493,College,Gumla,Adityapur,"Adityapur, Gumla, Jharkhand",23.323656,86.441038,https://www.gumlacollege1493.com,+91-9138439392,4.5,24 Hours,Yes,Yes,Open,Yes,Has Website,Excellent (4.5-5.0)
Sahibganj Bank 1494,Bank,Sahibganj,Bistupur,"Bistupur, Sahibganj, Jharkhand",23.382804,85.35708,https://www.sahibganjbank1494.com,+91-9805154966,3.8,24 Hours,No,Yes,Open,Yes,Has Website,Good (3.5-3.9)
Koderma Hotel 1495,Hotel,Koderma,Kanke,"Kanke, Koderma, Jharkhand",24.870072,85.179593,https://www.kodermahotel1495.com,+91-9671442511,4.2,9AM-8PM,Limited,No,Open,Yes,Has Website,Very Good (4.0-4.4)
Deoghar Supermarket 1496,Supermarket,Deoghar,MG Road,"MG Road, Deoghar, Jharkhand",23.498351,83.984614,https://www.deogharsupermarket1496.com,+91-9905053486,3.6,24 Hours,Limited,Yes,Open,Yes,Has Website,Good (3.5-3.9)
Hazaribagh College 1497,College,Hazaribagh,Kanke,"Kanke, Hazaribagh, Jharkhand",23.8256,84.149927,https://www.hazaribaghcollege1497.com,+91-9155697152,4.5,24 Hours,No,No,Open,Yes,Has Website,Excellent (4.5-5.0)
Medininagar School 1498,School,Medininagar,Kanke,"Kanke, Medininagar, Jharkhand",23.319906,83.353263,https://www.medininagarschool1498.com,+91-9822640320,3.7,8AM-10PM,Limited,No,Open,Yes,Has Website,Good (3.5-3.9)
Chaibasa Jewelry 1499,Jewelry,Chaibasa,Civil Lines,"Civil Lines, Chaibasa, Jharkhand",24.752693,84.772693,https://www.chaibasajewelry1499.com,+91-9737367690,4.1,24 Hours,Yes,Yes,Open,Yes,Has Website,Very Good (4.0-4.4)
Gumla Supermarket 1500,Supermarket,Gumla,Kokar,"Kokar, Gumla, Jharkhand",23.67816,84.27701,https://www.gumlasupermarket1500.com,+91-9520246826,4.7,7AM-9PM,No,No,Open,Yes,Has Website,Excellent (4.5-5.0)
Indian Institute of Technology (ISM) Dhanbad,College,Dhanbad,ISM Campus,"ISM Campus, Dhanbad, Jharkhand 826004",23.7957,86.4304,https://www.iitism.ac.in,0326-2235001,4.4,9AM-5PM,Yes,No,Open,Yes,Has Website,Very Good (4.0-4.4)
National Institute of Technology Jamshedpur,College,Jamshedpur,Adityapur,"NIT Road, Adityapur, Jamshedpur, Jharkhand 831014",22.8046,86.2029,https://www.nitjsr.ac.in,-9006292255,4.2,9AM-5PM,Yes,No,Open,Yes,Has Website,Very Good (4.0-4.4)
Birla Institute of Technology Mesra,College,Ranchi,Mesra,"Mesra, Ranchi, Jharkhand 835215",23.3441,85.3096,https://www.bitmesra.ac.in,0651-2275444,4.3,9AM-5PM,Yes,No,Open,Yes,Has Website,Very Good (4.0-4.4)
BIT Sindri,College,Dhanbad,Sindri,"Sindri, Dhanbad, Jharkhand 828123",23.7957,86.4304,https://www.bitsindri.ac.in,0326-2350495,3.9,9AM-5PM,Yes,No,Open,Yes,Has Website,Good (3.5-3.9)
National Institute of Foundry and Forge Technology (NIFFT),College,Ranchi,Hatia,"Hatia, Ranchi, Jharkhand 834003",23.3441,85.3096,https://www.niamt.ac.in,0651-2290859,4.0,9AM-5PM,Yes,No,Open,Yes,Has Website,Very Good (4.0-4.4)
